id,create_date,weight,default_code,product_tmpl_id,message_last_post,create_uid,write_uid,barcode,volume,write_date,active,image_url
2478,3/7/18 19:52,,EST034,2421,,1,1,,,3/9/18 19:05,TRUE,
2479,3/7/18 19:52,,EST035,2422,,1,1,,,3/9/18 19:05,TRUE,
2480,3/7/18 19:52,,EST036,2423,,1,1,,,3/9/18 19:05,TRUE,
2481,3/7/18 19:52,,EST037,2424,,1,1,,,3/9/18 19:05,TRUE,
2482,3/7/18 19:52,,EST038,2425,,1,1,,,3/9/18 19:05,TRUE,
2483,3/7/18 19:52,,EST039,2426,,1,1,,,3/9/18 19:05,TRUE,
2484,3/7/18 19:52,,EST040,2427,,1,1,,,3/9/18 19:05,TRUE,
2485,3/7/18 19:52,,EST041,2428,,1,1,,,3/9/18 19:05,TRUE,
2486,3/7/18 19:52,,EST042,2429,,1,1,,,3/9/18 19:05,TRUE,
2487,3/7/18 19:52,,EST043,2430,,1,1,,,3/9/18 19:05,TRUE,
2488,3/7/18 19:52,,EST044,2431,,1,6,,,1/2/20 20:46,TRUE,
2489,3/7/18 19:52,,EST045,2432,,1,1,,,3/9/18 19:05,TRUE,
2490,3/7/18 19:52,,EST046,2433,,1,1,,,3/9/18 19:05,TRUE,
2491,3/7/18 19:52,,EST047,2434,,1,1,,,3/9/18 19:05,TRUE,
2492,3/7/18 19:52,,EST048,2435,,1,8,,,1/16/19 14:58,TRUE,
2493,3/7/18 19:52,,EST049,2436,,1,1,,,3/9/18 19:05,TRUE,
2494,3/7/18 19:52,,EST050,2437,,1,1,,,3/9/18 19:05,TRUE,
2495,3/7/18 19:52,,EST051,2438,,1,6,,,12/1/20 19:58,TRUE,
2496,3/7/18 19:52,,EST052,2439,,1,1,,,3/9/18 19:05,TRUE,
2497,3/7/18 19:52,,EST053,2440,,1,1,,,3/9/18 19:05,TRUE,
2498,3/7/18 19:52,,EST054,2441,,1,1,,,3/9/18 19:05,TRUE,
2500,3/7/18 19:52,,EST056,2443,,1,1,,,3/9/18 19:05,TRUE,
2501,3/7/18 19:52,,EST057,2444,,1,1,,,3/9/18 19:05,TRUE,
2502,3/7/18 19:52,,EST058,2445,,1,1,,,3/9/18 19:05,TRUE,
2503,3/7/18 19:52,,EST059,2446,,1,8,,,1/16/19 18:11,TRUE,
2506,3/7/18 19:52,,ID003,2449,,1,1,,,3/9/18 19:05,TRUE,
2507,3/7/18 19:52,,ID004,2450,,1,1,,,3/9/18 19:05,TRUE,
2508,3/7/18 19:52,,ID005,2451,,1,1,,,3/9/18 19:05,TRUE,
2509,3/7/18 19:52,,ID006,2452,,1,8,,,12/13/19 20:10,TRUE,
2510,3/7/18 19:52,,ID007,2453,,1,9,,,7/27/20 15:42,TRUE,
2511,3/7/18 19:52,,ID008,2454,,1,6,,,11/6/19 19:19,TRUE,
2512,3/7/18 19:52,,ID009,2455,,1,1,,,3/9/18 19:05,TRUE,
2513,3/7/18 19:52,,ID010,2456,,1,6,,,8/26/19 13:47,TRUE,
2517,3/7/18 19:52,,FAB004,2460,,1,6,,,2/27/19 14:55,FALSE,
2518,3/7/18 19:52,,FAB005,2461,,1,6,,,2/27/19 14:55,FALSE,
2520,3/7/18 19:52,,FAB007,2463,,1,1,,,3/9/18 19:05,TRUE,
2521,3/7/18 19:52,,FAB008,2464,,1,8,,,7/31/20 10:03,TRUE,
2523,3/7/18 19:52,,FAB011,2466,,1,13,,,4/13/21 16:30,TRUE,
2524,3/7/18 19:52,,FAB012,2467,,1,1,,,3/9/18 19:05,TRUE,
2525,3/7/18 19:52,,FAB013,2468,,1,8,,,4/28/20 18:37,TRUE,
2526,3/7/18 19:52,,FAB014,2469,,1,1,,,3/9/18 19:05,TRUE,
2527,3/7/18 19:52,,MKT001,2470,,1,1,,,3/9/18 19:05,TRUE,
2528,3/7/18 19:52,,MKT002,2471,,1,1,,,3/9/18 19:05,TRUE,
2529,3/7/18 19:52,,MKT003,2472,,1,1,,,3/9/18 19:05,TRUE,
2531,3/7/18 19:52,,MKT005,2474,,1,1,,,3/9/18 19:05,TRUE,
2532,3/7/18 19:52,,MKT006,2475,,1,1,,,3/9/18 19:05,TRUE,
2533,3/7/18 19:52,,MKT007,2476,,1,1,,,3/9/18 19:05,TRUE,
2534,3/7/18 19:52,,MKT008,2477,,1,1,,,3/9/18 19:05,TRUE,
2535,3/7/18 19:52,,MKT009,2478,,1,1,,,3/9/18 19:05,TRUE,
2536,3/7/18 19:52,,MKT010,2479,,1,8,,,8/3/18 18:56,TRUE,
2537,3/7/18 19:52,,MKT011,2480,,1,1,,,3/9/18 19:05,TRUE,
2538,3/7/18 19:52,,MKT012,2481,,1,1,,,3/9/18 19:05,TRUE,
2539,3/7/18 19:52,,MKT013,2482,,1,8,,,11/13/18 20:44,TRUE,
2540,3/7/18 19:52,,MKT014,2483,,1,9,,,12/23/20 11:57,TRUE,
2541,3/7/18 19:52,,MKT015,2484,,1,9,,,11/9/20 12:40,TRUE,
2543,3/7/18 19:52,,MKT017,2486,,1,1,,,3/9/18 19:05,TRUE,
2544,3/7/18 19:52,,MKT018,2487,,1,1,,,3/9/18 19:05,TRUE,
2545,3/7/18 19:52,,MKT019,2488,,1,1,,,3/9/18 19:05,TRUE,
2546,3/7/18 19:52,,MKT020,2489,,1,1,,,3/9/18 19:05,TRUE,
2547,3/7/18 19:52,,MKT021,2490,,1,1,,,3/9/18 19:05,TRUE,
2548,3/7/18 19:52,,MKT022,2491,,1,1,,,3/9/18 19:05,TRUE,
2549,3/7/18 19:52,,MKT023,2492,,1,1,,,3/9/18 19:05,TRUE,
2550,3/7/18 19:52,,MKT024,2493,,1,1,,,3/9/18 19:05,TRUE,
2551,3/7/18 19:52,,MKT025,2494,,1,1,,,3/9/18 19:05,TRUE,
2552,3/7/18 19:52,,MKT026,2495,,1,1,,,3/9/18 19:05,TRUE,
2553,3/7/18 19:52,,MKT027,2496,,1,6,,,8/17/18 15:41,TRUE,
2554,3/7/18 19:52,,MKT028,2497,,1,1,,,3/9/18 19:05,TRUE,
2555,3/7/18 19:52,,MKT029,2498,,1,1,,,3/9/18 19:05,TRUE,
2556,3/7/18 19:52,,MKT030,2499,,1,1,,,3/9/18 19:05,TRUE,
2557,3/7/18 19:52,,MKT031,2500,,1,1,,,3/9/18 19:05,TRUE,
2558,3/7/18 19:52,,MKT032,2501,,1,1,,,3/9/18 19:05,TRUE,
2559,3/7/18 19:52,,MKT033,2502,,1,1,,,3/9/18 19:05,TRUE,
2560,3/7/18 19:52,,MKT034,2503,,1,1,,,2/1/21 16:50,TRUE,
2561,3/7/18 20:01,,FAB009,2504,,1,1,,,3/7/18 20:01,TRUE,
2563,3/7/18 20:07,,VTA005,2506,,1,1,,,3/7/18 20:07,TRUE,
2910,3/25/18 21:27,,PIGRA001,2579,,6,1,,,4/28/21 14:51,TRUE,
2911,3/25/18 21:27,,PIGRA002,2580,,6,1,,,4/28/21 13:35,TRUE,
2912,3/25/18 21:27,,PIGRA003,2581,,6,1,,,4/16/21 16:48,TRUE,
2913,3/25/18 21:28,,PIGRA007,2582,,6,1,,,4/28/21 13:38,TRUE,
2914,3/26/18 14:58,,P3BAR001x96,2583,,6,1,,,6/24/19 20:31,TRUE,
2915,3/26/18 15:00,,P3BAR004x96,2584,,6,1,,,6/24/19 20:31,TRUE,
2916,3/26/18 15:01,,P3BAR002x96,2585,,6,1,,,6/24/19 20:31,TRUE,
2917,3/26/18 15:02,,P3BAR003x96,2586,,6,1,,,6/24/19 20:31,TRUE,
2918,3/26/18 15:28,,P3MIX008x96,2587,,6,13,,,2/9/21 19:56,TRUE,
2919,3/26/18 15:32,,P3MIX004x96,2588,,6,13,,,2/9/21 19:56,TRUE,
2920,3/26/18 15:33,,MIX002x96,2589,,6,6,,,3/26/18 15:34,TRUE,
2921,3/26/18 15:34,,P3MIX001x96,2590,,6,13,,,2/9/21 19:57,TRUE,
2922,3/26/18 15:36,,P3MIX002x96,2591,,6,13,,,2/9/21 19:57,TRUE,
2923,5/16/18 15:08,,,2592,,1,1,,,2/27/19 14:41,FALSE,
2924,5/28/18 20:14,1.68,GAL005x60,2593,,6,1,1.00001E+13,6,4/28/21 13:32,TRUE,
2925,5/28/18 20:20,1.68,GAL006x60,2594,,6,1,1.00001E+13,6,4/28/21 13:32,TRUE,
2926,5/28/18 20:21,1.68,GAL007x60,2595,,6,1,1.00001E+13,6,4/28/21 13:32,TRUE,
2927,5/28/18 20:23,1.68,GAL008x60,2596,,6,9,1.00001E+13,6,4/27/21 14:51,TRUE,
2934,6/26/18 13:47,3,GAL003x20,2603,,1,1,1.77982E+13,16.6,4/28/21 17:45,TRUE,
2936,7/10/18 14:08,0,,2605,,6,8,,0,3/9/20 15:34,TRUE,
2937,7/10/18 15:02,0,,2606,,6,6,,0,7/10/18 15:02,TRUE,
2938,7/10/18 15:05,0,,2607,,6,6,,0,7/10/18 15:05,TRUE,
2939,7/10/18 15:42,0,,2608,,6,6,,0,7/10/18 15:45,TRUE,
2940,7/10/18 19:33,0,EST002,2609,,6,8,,0,1/14/20 15:05,TRUE,
2941,7/10/18 19:34,0,GF005,2610,,6,6,,0,7/16/20 19:59,TRUE,
2942,7/11/18 14:40,,IN135,2611,,6,1,,,4/27/21 14:35,TRUE,
2943,7/11/18 14:40,,IN132,2612,,6,1,,,4/27/21 14:43,TRUE,
2944,7/11/18 14:40,,IN134,2613,,6,1,,,4/27/21 14:48,TRUE,
2945,7/11/18 14:41,,IN133,2614,,6,1,,,4/27/21 14:51,TRUE,
2946,7/11/18 14:46,,PIGAL001,2615,,6,1,,,4/27/21 14:35,TRUE,
2947,7/11/18 14:47,,PIGAL002,2616,,6,1,,,4/27/21 14:43,TRUE,
2948,7/11/18 14:47,,PIGAL003,2617,,6,1,,,4/27/21 14:48,TRUE,
2949,7/11/18 14:47,,PIGAL004,2618,,6,1,,,4/27/21 14:51,TRUE,
2950,7/11/18 16:12,,IN137,2619,,6,1,,,4/27/21 14:43,TRUE,
2951,7/11/18 16:13,,IN136,2620,,6,1,,,4/27/21 14:35,TRUE,
2952,7/11/18 16:13,,IN138,2621,,6,1,,,4/27/21 14:48,TRUE,
2953,7/11/18 16:13,,IN139,2622,,6,1,,,4/27/21 14:51,TRUE,
2955,7/11/18 18:04,0,,2624,,6,8,,0,5/20/19 18:55,TRUE,
2957,7/11/18 18:45,0,,2626,,6,6,,0,3/29/19 14:49,FALSE,
2958,7/12/18 23:31,0,GTS003,2627,,6,8,,0,9/3/19 14:37,TRUE,
2959,7/12/18 23:33,0,,2628,,6,6,,0,3/29/19 14:48,FALSE,
2960,7/12/18 23:39,0,,2629,,6,6,,0,12/27/19 17:27,TRUE,
2961,7/12/18 23:45,0,,2630,,6,6,,0,3/29/19 14:49,FALSE,
2962,7/12/18 23:45,,,2631,,6,6,,,3/29/19 14:49,FALSE,
2965,7/13/18 18:50,,,2634,,6,6,,,7/13/18 18:50,TRUE,
2966,7/13/18 18:52,,,2635,,6,6,,,7/13/18 18:52,TRUE,
2967,7/14/18 0:07,0,,2636,,6,6,,0,7/14/18 0:07,TRUE,
2968,7/15/18 12:47,,,2637,,6,6,,,3/29/19 14:49,FALSE,
2975,7/24/18 20:23,,,2644,,7,1,,,8/14/18 18:06,FALSE,
2976,7/27/18 15:44,0,VTA012,2645,,6,6,,0,3/11/19 14:07,TRUE,
2977,7/27/18 18:14,0,,2646,,6,6,,0,7/27/18 18:14,TRUE,
2989,8/1/18 23:03,0,CO001,2658,,6,6,,0,2/26/21 20:09,TRUE,
2990,8/7/18 19:19,,VTA013,2659,,6,6,,,3/11/19 14:08,TRUE,
2991,8/9/18 18:39,,,2660,,6,6,,,8/9/18 18:39,TRUE,
2992,8/9/18 19:17,,,2661,,6,6,,,9/28/18 14:17,FALSE,
2993,8/10/18 15:28,,,2662,,6,8,,,3/19/19 20:49,FALSE,
2994,8/14/18 19:02,,,2663,,6,6,,,9/27/19 13:35,TRUE,
2995,8/17/18 19:41,,IN144,2664,,6,1,,,4/23/21 18:28,TRUE,
2996,8/17/18 19:42,,IN147,2665,,6,1,,,4/26/21 11:38,TRUE,
2997,8/17/18 19:42,,IN146,2666,,6,1,,,4/14/21 11:56,TRUE,
2998,8/17/18 19:42,,IN145,2667,,6,1,,,4/22/21 11:44,TRUE,
2999,8/24/18 21:00,,,2668,,1,6,,,11/2/18 15:53,TRUE,
3000,8/24/18 21:00,,,2669,,1,1,,,8/24/18 21:00,TRUE,
3002,8/24/18 21:01,,,2671,,1,1,,,10/9/18 20:07,FALSE,
3003,8/31/18 18:04,,,2672,,6,6,,,12/6/18 13:54,FALSE,
3004,8/31/18 23:37,0,,2673,,6,8,,0,12/9/19 16:30,TRUE,
3005,9/4/18 16:15,,,2674,,6,9,,,4/26/21 15:37,TRUE,
3006,9/7/18 13:24,,,2675,,6,6,,,9/7/18 13:24,TRUE,
3014,9/19/18 14:04,,CAL008,2683,,6,8,,,11/14/19 18:57,TRUE,
3015,9/19/18 18:01,,GF002,2684,,6,8,,,7/16/19 14:26,TRUE,
3017,9/20/18 20:08,,,2686,,1,1,,,2/12/19 20:45,TRUE,
3018,9/20/18 20:09,,,2687,,1,6,,,5/2/19 19:15,TRUE,
3019,9/20/18 21:33,,,2688,,6,6,,,9/21/18 12:01,FALSE,
3021,9/25/18 13:31,,,2690,,6,8,,,11/8/18 18:29,TRUE,
3022,9/25/18 13:31,,,2691,,6,1,,,3/30/20 18:22,TRUE,
3023,9/25/18 13:31,,,2692,,6,8,,,6/28/19 19:46,TRUE,
3027,9/26/18 19:42,,,2696,,6,6,,,5/29/19 15:06,TRUE,
3028,9/28/18 13:52,,,2697,,6,6,,,3/29/19 14:49,FALSE,
3029,9/28/18 14:06,,,2698,,6,1,,,2/4/21 15:44,TRUE,
3030,9/28/18 14:20,,,2699,,6,6,,,9/28/18 14:20,TRUE,
3031,10/2/18 20:49,,,2700,,6,8,,,1/15/19 14:02,TRUE,
3032,10/2/18 20:50,,,2701,,6,6,,,10/2/18 20:50,TRUE,
3034,10/5/18 20:52,,,2703,,9,6,,,12/6/18 13:54,FALSE,
3035,10/8/18 19:27,,,2704,,9,6,,,12/6/18 13:54,FALSE,
3036,10/9/18 21:51,,,2705,,6,6,,,10/9/18 21:51,TRUE,
3038,10/10/18 12:45,,,2707,,7,7,,,10/10/18 12:45,TRUE,
3042,10/17/18 19:58,,P3BAR001x32,2711,,9,6,,,8/11/20 12:31,FALSE,
3043,10/17/18 20:00,,P3BAR002x32],2712,,9,6,,,8/11/20 12:31,FALSE,
3044,10/17/18 20:01,,P3BAR003x32,2713,,9,6,,,8/11/20 12:31,FALSE,
3045,10/17/18 20:01,,P3BAR004x32,2714,,9,6,,,8/11/20 12:31,FALSE,
3046,10/18/18 18:40,,,2715,,6,6,,,10/18/18 18:42,TRUE,
3048,10/26/18 18:32,,,2717,,6,8,,,1/7/20 19:39,TRUE,
3049,10/30/18 18:08,,,2718,,6,6,,,10/30/18 18:08,TRUE,
3050,11/5/18 16:04,,,2719,,6,6,,,11/5/18 16:04,TRUE,
3051,11/5/18 17:41,,,2720,,6,8,,,2/15/19 17:11,TRUE,
3055,11/22/18 13:53,0,,2724,,6,6,,0,11/22/18 13:53,TRUE,
3060,11/28/18 20:05,,,2729,,8,6,,,12/6/18 13:51,FALSE,
3061,11/28/18 20:34,,,2730,,6,6,,,3/11/19 16:48,FALSE,
3062,11/29/18 15:02,,,2731,,1,1,,,11/29/18 15:02,TRUE,
3068,12/10/18 15:47,,,2737,,6,6,,,12/10/18 15:47,TRUE,
3074,12/17/18 23:59,,,2743,,6,6,,,11/27/19 16:36,TRUE,
3077,12/19/18 15:36,,P3BARx3,2746,,9,6,,,11/25/20 20:31,TRUE,
3080,1/3/19 19:38,,,2749,,8,8,,,1/3/19 19:38,TRUE,
3083,1/11/19 17:10,,,2752,,6,8,,,5/31/19 19:12,TRUE,
3084,1/16/19 14:59,0,GF006,2753,,8,8,,0,1/14/20 15:26,TRUE,
3085,1/24/19 14:34,0,MKT120,2754,,8,6,,0,5/9/19 16:22,TRUE,
3086,1/24/19 15:39,0,ID011,2755,,8,8,,0,6/4/19 16:23,TRUE,
3087,1/24/19 18:26,0,GF001,2756,,8,8,,0,9/20/19 19:37,TRUE,
3088,1/24/19 18:43,0,FAB015,2757,,8,8,,0,1/24/19 20:58,TRUE,
3090,1/31/19 14:45,,,2759,,6,8,,,1/31/19 15:04,TRUE,
3091,1/31/19 18:29,0,,2760,,8,8,,0,1/27/20 20:34,TRUE,
3092,2/1/19 13:45,0,,2761,,8,8,,0,2/1/19 13:48,TRUE,
3098,3/6/19 14:51,0,EST061,2767,,8,6,,0,7/12/19 12:22,TRUE,
3099,3/7/19 12:15,0,,2768,,8,8,,0,8/9/19 15:37,TRUE,
3102,3/21/19 17:40,,,2771,,8,6,,,7/3/19 19:05,FALSE,
3104,3/27/19 14:53,,,2773,,6,6,,,3/27/19 14:53,TRUE,
3105,4/4/19 15:56,,,2774,,6,6,,,7/3/19 19:05,FALSE,
3106,4/16/19 13:38,,,2775,,8,6,,,7/3/19 19:05,FALSE,
3107,4/22/19 14:01,,IN140,2776,,9,6,,,8/11/20 12:31,FALSE,
3108,4/22/19 14:02,,IN141,2777,,9,6,,,8/11/20 12:31,FALSE,
3109,4/22/19 14:02,,IN142,2778,,9,6,,,8/11/20 12:31,FALSE,
3110,4/22/19 14:03,,IN143,2779,,9,6,,,8/11/20 12:31,FALSE,
3111,4/24/19 13:52,,IN148,2780,,6,1,,,4/26/21 11:38,TRUE,
3112,4/26/19 16:14,,GF003,2781,,6,8,,,9/20/19 15:59,TRUE,
3113,5/14/19 14:41,,,2782,,6,6,,,3/6/20 15:44,TRUE,
3114,5/15/19 17:18,1.344,BAR001x3x16,2783,,6,1,1.77982E+13,5.44,4/26/21 15:22,TRUE,
3115,5/15/19 17:20,1.344,BAR004x3x16,2784,,6,9,1.77982E+13,5.44,4/26/21 11:38,TRUE,
3116,5/15/19 17:21,1.344,BAR002x3x16,2785,,6,1,1.77982E+13,5.44,4/27/21 15:21,TRUE,
3117,5/15/19 17:21,1.344,BAR003x3x16,2786,,6,1,1.77982E+13,5.44,4/23/21 12:33,TRUE,
3118,5/15/19 18:21,,IN149,2787,,6,1,,,4/23/21 18:28,TRUE,
3119,5/15/19 18:23,,IN150,2788,,6,1,,,4/22/21 11:44,TRUE,
3120,5/15/19 18:23,,IN151,2789,,6,1,,,4/13/21 18:24,TRUE,
3121,5/15/19 18:24,,IN152,2790,,6,1,,,4/19/21 11:56,TRUE,
3122,5/15/19 18:31,,P3BAR001x3x16,2791,,6,1,,,6/24/19 20:31,TRUE,
3123,5/15/19 18:32,,P3BAR004x3x16,2792,,6,1,,,6/24/19 20:31,TRUE,
3124,5/15/19 18:33,,P3BAR002x3x16,2793,,6,1,,,6/24/19 20:31,TRUE,
3125,5/15/19 18:34,,P3BAR003x3x16,2794,,6,1,,,6/24/19 20:31,TRUE,
3126,5/17/19 20:17,,,2795,,8,6,,,8/5/20 20:46,FALSE,
3127,5/22/19 13:03,,,2796,,6,1,,,2/1/21 16:49,TRUE,
3128,5/22/19 13:05,,,2797,,6,1,,,3/19/21 12:51,TRUE,
3129,5/23/19 20:49,,,2798,,6,6,,,7/3/19 19:05,FALSE,
3130,5/24/19 13:03,,,2799,,6,8,,,11/1/19 18:59,TRUE,
3131,5/28/19 13:03,,,2800,,6,6,,,5/28/19 13:03,TRUE,
3132,5/29/19 16:23,,,2801,,6,6,,,7/3/19 19:05,FALSE,
3133,5/30/19 0:24,,,2802,,6,6,,,5/30/19 0:24,TRUE,
3134,5/30/19 0:25,,,2803,,6,6,,,5/30/19 0:25,TRUE,
3135,5/30/19 0:25,,,2804,,6,6,,,5/30/19 0:25,TRUE,
3136,5/30/19 0:26,,FAB019,2805,,6,6,,,2/11/20 13:47,TRUE,
3137,5/30/19 0:26,,,2806,,6,6,,,5/30/19 0:26,TRUE,
3138,5/30/19 0:27,,,2807,,6,6,,,5/30/19 0:27,TRUE,
3139,5/30/19 0:27,,,2808,,6,6,,,5/30/19 0:27,TRUE,
3140,5/30/19 0:27,,,2809,,6,6,,,5/30/19 0:27,TRUE,
3141,5/30/19 22:12,,,2810,,6,6,,,5/30/19 22:12,TRUE,
3142,6/3/19 14:30,,,2811,,9,6,,,7/3/19 19:04,FALSE,
3143,6/3/19 14:35,,,2812,,9,6,,,7/3/19 19:05,FALSE,
3144,6/3/19 17:43,,,2813,,9,6,,,8/5/20 20:46,FALSE,
3145,6/14/19 15:58,,,2814,,6,6,,,6/14/19 15:58,TRUE,
3146,6/14/19 16:32,,,2815,,6,6,,,6/14/19 16:32,TRUE,
3147,6/20/19 19:00,,,2816,,1,6,,,8/5/20 20:46,FALSE,
3148,6/24/19 17:57,,FAB016,2817,,6,6,,,6/24/19 17:58,TRUE,
3149,6/28/19 15:56,,,2818,,6,8,,,7/16/19 18:56,TRUE,
3150,6/28/19 20:23,,,2819,,8,8,,,6/28/19 20:23,TRUE,
3151,7/2/19 18:33,,,2820,,6,9,,,3/3/20 16:56,TRUE,
3152,7/3/19 16:10,,EST055,2821,,8,8,,,7/3/19 16:10,TRUE,
3153,7/3/19 19:07,,,2822,,6,6,,,7/16/19 18:19,TRUE,
3154,7/4/19 17:06,,FAB018,2823,,8,8,,,1/14/20 14:36,TRUE,
3155,7/4/19 17:08,,FAB017,2824,,8,8,,,12/26/19 17:25,TRUE,
3156,7/16/19 14:24,,GF004,2825,,8,8,,,7/16/19 14:25,TRUE,
3157,7/16/19 14:24,,,2826,,9,6,,,2/26/20 13:18,FALSE,
3158,7/17/19 16:56,0,GTS001,2827,,8,8,,0,1/29/20 18:37,TRUE,
3159,7/17/19 17:12,,GTS002,2828,,8,9,,,4/12/21 19:11,TRUE,
3161,8/2/19 19:51,0,GTS004,2830,,8,8,,0,8/2/19 19:56,TRUE,
3162,8/15/19 15:37,,,2831,,8,1,,,8/15/19 16:56,TRUE,
3163,8/22/19 14:39,,,2832,,9,6,,,2/26/20 13:18,FALSE,
3164,8/27/19 17:35,0,,2833,,8,8,,0,8/27/19 17:36,TRUE,
3167,9/9/19 20:30,,,2836,,9,6,,,2/26/20 13:18,FALSE,
3168,9/10/19 13:00,0,,2837,,6,6,,0,2/26/20 13:18,FALSE,
3169,9/24/19 13:56,0,EST062,2838,,8,8,,0,9/24/19 14:01,TRUE,
3170,9/24/19 14:52,,,2839,,7,6,,,2/26/20 13:18,FALSE,
3171,10/24/19 15:56,,,2840,,6,9,,,10/24/19 16:03,TRUE,
3181,11/6/19 17:19,,IN153,2850,,9,9,,,11/6/19 17:19,TRUE,
3182,11/7/19 17:05,,,2851,,9,6,,,2/26/20 13:17,FALSE,
3183,11/7/19 19:22,,,2852,,9,6,,,8/5/20 20:46,FALSE,
3184,11/11/19 19:54,,IN155,2853,,8,8,,,7/27/20 18:19,TRUE,
3187,11/14/19 19:55,,GTS005,2856,,8,8,,,11/14/19 19:58,TRUE,
3189,11/15/19 14:13,,PIZGAL002,2858,,9,1,,,4/21/21 17:29,TRUE,
3190,11/15/19 14:19,0,MP019ORG,2859,,9,1,,0,4/21/21 17:20,TRUE,
3191,11/15/19 14:23,0,MP017ORG,2860,,9,1,,0,4/21/21 17:19,TRUE,
3192,11/15/19 14:24,0,MP003ORG,2861,,9,1,,0,4/21/21 17:20,TRUE,
3193,11/15/19 14:26,0,MP004ORG,2862,,9,1,,0,4/21/21 17:20,TRUE,
3194,11/15/19 14:26,,MP008ORG,2863,,9,9,,,11/15/19 14:27,TRUE,
3195,11/15/19 14:31,0,MP011ORG,2864,,9,1,,0,4/21/21 17:19,TRUE,
