date,observed,trend,seasonal,resid
2020-05-28,33612.590000000004,150842.49714285714,67658.82526623465,-184888.73240909178
2020-05-29,57170.24999999999,194503.76142857142,20801.18047695594,-158134.69190552738
2020-05-30,0.0,78334.28714285711,-111542.93456672598,33208.64742386887
2020-05-31,0.0,192617.8928571428,-100977.26519854026,-91640.62765860255
2020-06-01,305628.85,229738.94999999995,43850.4095355246,32039.49046447542
2020-06-02,65673.63,224984.39285714284,38414.599230450534,-197725.36208759336
2020-06-03,886239.9299999998,224984.39285714284,41795.18525610053,619460.3518867565
2020-06-04,293459.9900000001,224984.39285714284,67658.82526623465,816.7718766226171
2020-06-05,23888.35,184317.50428571427,20801.18047695594,-181230.33476267022
2020-06-06,0.0,187077.28285714283,-111542.93456672598,-75534.34829041685
2020-06-07,0.0,62177.508571428574,-100977.26519854026,38799.75662711169
2020-06-08,20960.63,44817.96714285713,43850.4095355246,-67707.74667838174
2020-06-09,84992.07999999997,46970.4657142857,38414.599230450534,-392.9849447362649
2020-06-10,11941.509999999998,46970.4657142857,41795.18525610053,-76824.14097038624
2020-06-11,171943.2,46970.4657142857,67658.82526623465,57313.90901947966
2020-06-12,38955.83999999999,43976.08999999999,20801.18047695594,-25821.43047695594
2020-06-13,0.0,54389.64857142856,-111542.93456672598,57153.28599529742
2020-06-14,0.0,53631.93714285713,-100977.26519854026,47345.32805568313
2020-06-15,0.0,43175.438571428545,43850.4095355246,-87025.84810695314
2020-06-16,157886.98999999993,199724.7328571428,38414.599230450534,-80252.34208759341
2020-06-17,6637.530000000001,199724.7328571428,41795.18525610053,-234882.38811324333
2020-06-18,98747.70999999992,199724.7328571428,67658.82526623465,-168635.84812337754
2020-06-19,1134800.8999999997,338478.01285714284,20801.18047695594,775521.7066659009
2020-06-20,0.0,406821.01428571425,-111542.93456672598,-295278.0797189883
2020-06-21,0.0,424440.1671428571,-100977.26519854026,-323462.9019443168
2020-06-22,971272.96,417184.88714285713,43850.4095355246,510237.6633216183
2020-06-23,636288.0,271267.64999999997,38414.599230450534,326605.7507695495
2020-06-24,129971.59999999998,316685.24999999994,41795.18525610053,-228508.8352561005
2020-06-25,47960.75,316685.24999999994,67658.82526623465,-336383.3252662346
2020-06-26,113380.24,192665.26571428572,20801.18047695594,-100086.20619124165
2020-06-27,317923.2,129846.45285714284,-111542.93456672598,299619.68170958315
2020-06-28,0.0,133071.08142857143,-100977.26519854026,-32093.816230031167
2020-06-29,103133.06999999993,126219.5457142857,43850.4095355246,-66936.88524981038
2020-06-30,196556.31000000003,155390.4342857143,38414.599230450534,2751.2764838352014
2020-07-01,152544.0,109972.83428571429,41795.18525610053,775.9804581851859
2020-07-02,0.0,109972.83428571429,67658.82526623465,-177631.65955194895
2020-07-03,317576.4600000001,129363.76285714286,20801.18047695594,167411.5166659013
2020-07-04,0.0,108952.63,-111542.93456672598,2590.304566725972
2020-07-05,0.0,179500.57428571425,-100977.26519854026,-78523.30908717398
2020-07-06,238869.57,179500.57428571425,43850.4095355246,15518.586178761157
2020-07-07,53678.37999999999,134132.50857142854,38414.599230450534,-118868.72780187908
2020-07-08,646379.6099999998,134132.50857142854,41795.18525610053,470451.91617247066
2020-07-09,0.0,134132.50857142854,67658.82526623465,-201791.33383766317
2020-07-10,0.0,122508.86428571423,20801.18047695594,-143310.04476267018
2020-07-11,0.0,146643.36857142852,-111542.93456672598,-35100.43400470255
2020-07-12,0.0,60596.789999999986,-100977.26519854026,40380.475198540276
2020-07-13,157504.05999999997,82784.06857142856,43850.4095355246,30869.5818930468
2020-07-14,222619.90999999997,89898.59857142856,38414.599230450534,94306.71219812088
2020-07-15,44053.560000000005,89898.59857142856,41795.18525610053,-87640.22382752909
2020-07-16,155310.95,91189.50714285714,67658.82526623465,-3537.382409091777
2020-07-17,49801.71000000001,83335.01999999999,20801.18047695594,-54334.49047695592
2020-07-18,0.0,65129.06428571428,-111542.93456672598,46413.870281011696
2020-07-19,9036.36,75901.75571428571,-100977.26519854026,34111.86948425455
2020-07-20,102522.65000000001,59128.72714285713,43850.4095355246,-456.48667838172696
2020-07-21,95178.21999999994,62152.46285714285,38414.599230450534,-5388.842087593439
2020-07-22,119462.4,62152.46285714285,41795.18525610053,15514.751886756618
2020-07-23,37899.74999999999,60861.55428571428,67658.82526623465,-90620.62955194894
2020-07-24,70967.86,65531.74857142856,20801.18047695594,-15365.069048384496
2020-07-25,0.0,80405.64285714286,-111542.93456672598,31137.29170958312
2020-07-26,0.0,77218.34,-100977.26519854026,23758.925198540266
2020-07-27,135214.01,126112.18000000002,43850.4095355246,-34748.579535524615
2020-07-28,199295.47999999998,119939.37000000001,38414.599230450534,40941.51076954944
2020-07-29,97151.28,119939.37000000001,41795.18525610053,-64583.27525610054
2020-07-30,380156.6300000002,119939.37000000001,67658.82526623465,192558.43473376555
2020-07-31,27758.190000000006,135512.99714285717,20801.18047695594,-128555.98761981311
2020-08-01,0.0,113055.78571428574,-111542.93456672598,-1512.8511475597625
2020-08-02,0.0,129611.43142857145,-100977.26519854026,-28634.166230031187
2020-08-03,244229.40000000002,76501.19428571429,43850.4095355246,123877.79617876111
2020-08-04,42095.00000000001,119746.69714285714,38414.599230450534,-116066.29637330766
2020-08-05,213040.79999999996,119746.69714285714,41795.18525610053,51498.91760104229
2020-08-06,8384.97,119746.69714285714,67658.82526623465,-179020.5524090918
2020-08-07,330476.70999999996,135111.12285714282,20801.18047695594,174564.4066659012
2020-08-08,0.0,160827.1171428571,-111542.93456672598,-49284.182576131134
2020-08-09,0.0,132514.28285714283,-100977.26519854026,-31537.017658602563
2020-08-10,351780.3799999999,171647.7571428571,43850.4095355246,136282.21332161818
2020-08-11,222106.96,132859.83857142855,38414.599230450534,50832.5221981209
2020-08-12,14850.959999999997,132859.83857142855,41795.18525610053,-159804.06382752908
2020-08-13,282319.29,132859.83857142855,67658.82526623465,81800.62616233678
2020-08-14,58961.27999999999,82605.49857142856,20801.18047695594,-44445.399048384505
2020-08-15,0.0,69175.93285714285,-111542.93456672598,42367.00170958313
2020-08-16,0.0,77186.88,-100977.26519854026,23790.385198540258
2020-08-17,0.0,79681.03714285715,43850.4095355246,-123531.44667838176
2020-08-18,128100.0,88195.22142857143,38414.599230450534,1490.1793409780366
2020-08-19,70927.59000000001,88195.22142857143,41795.18525610053,-59062.81668467195
2020-08-20,299778.39,88195.22142857143,67658.82526623465,143924.34330519394
2020-08-21,118560.57000000002,109463.92285714287,20801.18047695594,-11704.533334098785
2020-08-22,0.0,92604.77285714287,-111542.93456672598,18938.161709583102
2020-08-23,0.0,84738.14714285717,-100977.26519854026,16239.118055683095
2020-08-24,148880.91000000006,85891.60714285712,43850.4095355246,19138.893321618343
2020-08-25,10085.95,78365.00285714283,38414.599230450534,-106693.65208759336
2020-08-26,15861.21,78365.00285714283,41795.18525610053,-104298.97811324336
2020-08-27,307852.60999999975,78365.00285714283,67658.82526623465,161828.7818766223
2020-08-28,65874.34,75458.95571428568,20801.18047695594,-30385.79619124162
2020-08-29,0.0,82732.63285714283,-111542.93456672598,28810.301709583146
2020-08-30,0.0,127631.65999999997,-100977.26519854026,-26654.39480145971
2020-08-31,128538.58000000006,99579.11571428571,43850.4095355246,-14890.945249810255
2020-09-01,61001.69000000001,137661.18714285715,38414.599230450534,-115074.09637330768
2020-09-02,330154.4,137661.18714285715,41795.18525610053,150698.02760104235
2020-09-03,111484.79999999999,137661.18714285715,67658.82526623465,-93835.21240909181
2020-09-04,332448.84,148436.98857142858,20801.18047695594,163210.6709516155
2020-09-05,0.0,139722.6042857143,-111542.93456672598,-28179.669718988327
2020-09-06,0.0,126550.98285714282,-100977.26519854026,-25573.71765860256
2020-09-07,203969.19,147765.8971428571,43850.4095355246,12352.88332161829
2020-09-08,1.0,273948.2314285714,38414.599230450534,-312361.8306590219
2020-09-09,237953.04999999987,273948.2314285714,41795.18525610053,-77790.36668467204
2020-09-10,259989.2,273948.2314285714,67658.82526623465,-81617.85669480603
2020-09-11,1215725.1800000002,254969.83,20801.18047695594,939954.1695230443
2020-09-12,0.0,271085.8257142857,-111542.93456672598,-159542.89114755974
2020-09-13,0.0,263094.72000000003,-100977.26519854026,-162117.45480145977
2020-09-14,71120.37999999999,251047.86285714287,43850.4095355246,-223777.89239266748
2020-09-15,112812.97,84011.93714285715,38414.599230450534,-9613.56637330768
2020-09-16,182015.30999999994,84011.93714285715,41795.18525610053,56208.187601042264
2020-09-17,175661.20000000004,84011.93714285715,67658.82526623465,23990.437590908245
2020-09-18,46473.700000000004,90929.95142857142,20801.18047695594,-65257.43190552736
2020-09-19,0.0,107879.05857142857,-111542.93456672598,3663.875995297407
2020-09-20,0.0,93086.17142857144,-100977.26519854026,7891.093769968822
2020-09-21,119546.48000000001,327196.65142857144,43850.4095355246,-251500.58096409604
2020-09-22,231456.72000000003,333494.3271428572,38414.599230450534,-140452.20637330768
2020-09-23,78465.09999999999,333494.3271428572,41795.18525610053,-296824.41239895776
2020-09-24,1814434.56,333494.3271428572,67658.82526623465,1413281.4075909082
2020-09-25,90557.43000000004,347104.0628571429,20801.18047695594,-277347.8133340988
2020-09-26,0.0,374790.72714285715,-111542.93456672598,-263247.7925761312
2020-09-27,0.0,364361.88714285713,-100977.26519854026,-263384.6219443169
2020-09-28,214814.63000000003,123957.98142857144,43850.4095355246,47006.23903590399
2020-09-29,425263.37,153080.91714285716,38414.599230450534,233767.85362669232
2020-09-30,5463.219999999999,153545.14571428573,41795.18525610053,-189877.11097038625
2020-10-01,131607.22,153545.14571428573,67658.82526623465,-89596.75098052037
2020-10-02,294417.98,153791.9271428571,20801.18047695594,119824.87238018693
2020-10-03,3249.6,134596.97999999998,-111542.93456672598,-19804.445433274
2020-10-04,0.0,141892.6257142857,-100977.26519854026,-40915.360515745444
2020-10-05,216542.09999999998,229260.49142857135,43850.4095355246,-56568.80096409597
2020-10-06,290898.74,188101.3114285714,38414.599230450534,64382.829340978045
2020-10-07,56532.740000000005,187637.0828571428,41795.18525610053,-172899.52811324332
2020-10-08,743182.2799999997,187637.0828571428,67658.82526623465,487886.37187662226
2020-10-09,6303.719999999999,156702.49714285712,20801.18047695594,-171199.95761981304
2020-10-10,0.0,124493.19142857139,-111542.93456672598,-12950.25686184541
2020-10-11,0.0,209141.81285714282,-100977.26519854026,-108164.54765860256
2020-10-12,0.0,170321.03999999998,43850.4095355246,-214171.4495355246
2020-10-13,65433.6,213085.01,38414.599230450534,-186066.00923045055
2020-10-14,649073.0900000001,213085.01,41795.18525610053,394192.8947438995
2020-10-15,471436.8699999999,213085.01,67658.82526623465,190693.03473376523
2020-10-16,305651.51,222635.80285714287,20801.18047695594,62214.5266659012
2020-10-17,0.0,216383.09714285715,-111542.93456672598,-104840.16257613117
2020-10-18,0.0,145146.29285714283,-100977.26519854026,-44169.02765860257
2020-10-19,66855.54999999997,123611.25428571427,43850.4095355246,-100606.11382123889
2020-10-20,21664.660000000003,96736.3,38414.599230450534,-113486.23923045053
2020-10-21,150415.46000000002,96736.3,41795.18525610053,11883.97474389949
2020-10-22,320691.6,96736.3,67658.82526623465,156296.47473376535
2020-10-23,117526.83000000003,116624.63428571429,20801.18047695594,-19898.984762670196
2020-10-24,0.0,117599.00714285715,-111542.93456672598,-6056.072576131177
2020-10-25,0.0,209366.49714285717,-100977.26519854026,-108389.23194431691
2020-10-26,206073.89000000004,181643.31142857144,43850.4095355246,-19419.830964096
2020-10-27,28485.270000000004,176354.84428571427,38414.599230450534,-186284.17351616477
2020-10-28,792787.89,176354.84428571427,41795.18525610053,574637.8604581852
2020-10-29,126629.3,176354.84428571427,67658.82526623465,-117384.36955194891
2020-10-30,80507.56,179919.71857142856,20801.18047695594,-120213.3390483845
2020-10-31,0.0,204156.4614285714,-111542.93456672598,-92613.52686184543
2020-11-01,0.0,106460.78,-100977.26519854026,-5483.514801459736
2020-11-02,231028.01,111207.53571428571,43850.4095355246,75970.06475018969
2020-11-03,198142.47000000003,121141.04,38414.599230450534,38586.8307695495
2020-11-04,108918.11999999998,121141.04,41795.18525610053,-54018.10525610054
2020-11-05,159856.58999999994,165767.94285714286,67658.82526623465,-73570.17812337757
2020-11-06,150042.09000000003,170503.50714285712,20801.18047695594,-41262.59761981304
2020-11-07,0.0,144298.67999999996,-111542.93456672598,-32755.745433273987
2020-11-08,312388.32000000007,134066.06285714282,-100977.26519854026,279299.5223413975
2020-11-09,264176.9599999999,180999.06428571427,43850.4095355246,39327.486178761035
2020-11-10,14708.679999999998,215633.66428571424,38414.599230450534,-239339.5835161648
2020-11-11,37289.79999999998,215633.66428571424,41795.18525610053,-220139.04954181478
2020-11-12,488387.6,171006.7614285714,67658.82526623465,249722.01330519392
2020-11-13,392484.2899999999,234671.21857142856,20801.18047695594,137011.8909516154
2020-11-14,0.0,264200.77714285714,-111542.93456672598,-152657.84257613117
2020-11-15,0.0,258873.66285714286,-100977.26519854026,-157896.3976586026
2020-11-16,709828.16,228310.3414285714,43850.4095355246,437667.40903590404
2020-11-17,221415.59000000014,235259.79285714283,38414.599230450534,-52258.80208759323
2020-11-18,0.0,235259.79285714283,41795.18525610053,-277054.97811324336
2020-11-19,274444.34999999986,235259.79285714283,67658.82526623465,-28474.268123377624
2020-11-20,441130.4499999999,146929.59857142853,20801.18047695594,273399.67095161544
2020-11-21,0.0,117565.77142857139,-111542.93456672598,-6022.8368618454115
2020-11-22,0.0,138049.53142857138,-100977.26519854026,-37072.26623003112
2020-11-23,91516.79999999999,125631.71714285709,43850.4095355246,-77965.32667838171
2020-11-24,15868.8,65334.68714285712,38414.599230450534,-87880.48637330765
2020-11-25,143386.31999999995,65334.68714285712,41795.18525610053,36256.4476010423
2020-11-26,187519.64999999988,65334.68714285712,67658.82526623465,54526.13759090811
2020-11-27,19051.239999999998,73813.84285714282,20801.18047695594,-75563.78333409876
2020-11-28,0.0,141205.5685714286,-111542.93456672598,-29662.634004702617
2020-11-29,0.0,159137.69,-100977.26519854026,-58160.42480145974
2020-11-30,150870.89,198466.05142857146,43850.4095355246,-91445.57096409606
2020-12-01,487610.8800000002,207389.45142857145,38414.599230450534,241806.82934097823
2020-12-02,268911.17,207389.45142857145,41795.18525610053,19726.533315328
2020-12-03,462818.18000000005,207389.45142857145,67658.82526623465,187769.90330519393
2020-12-04,81515.04,185836.46714285717,20801.18047695594,-125122.60761981312
2020-12-05,0.0,136046.85571428572,-111542.93456672598,-24503.92114755974
2020-12-06,0.0,121927.20285714285,-100977.26519854026,-20949.93765860259
2020-12-07,0.0,118485.49428571432,43850.4095355246,-162335.90382123893
2020-12-08,139083.60000000003,106840.4885714286,38414.599230450534,-6171.487801879106
2020-12-09,170073.6,106840.4885714286,41795.18525610053,21437.92617247087
2020-12-10,438726.22000000026,106840.4885714286,67658.82526623465,264226.906162337
2020-12-11,0.0,204531.11571428576,20801.18047695594,-225332.2961912417
2020-12-12,0.0,192438.92142857146,-111542.93456672598,-80895.98686184548
2020-12-13,0.0,230923.30857142858,-100977.26519854026,-129946.04337288832
2020-12-14,683834.3900000001,244031.90571428573,43850.4095355246,395952.0747501898
2020-12-15,54438.240000000005,244031.90571428573,38414.599230450534,-228008.26494473626
2020-12-16,439464.30999999994,244031.90571428573,41795.18525610053,153637.21902961368
2020-12-17,530486.4000000001,244031.90571428573,67658.82526623465,218795.66901947977
2020-12-18,0.0,183200.67,20801.18047695594,-204001.85047695594
2020-12-19,0.0,299731.5728571429,-111542.93456672598,-188188.63829041691
2020-12-20,0.0,274310.19142857136,-100977.26519854026,-173332.9262300311
2020-12-21,258015.73999999996,198526.41999999993,43850.4095355246,15638.910464475433
2020-12-22,870154.5600000002,198526.41999999993,38414.599230450534,633213.5407695497
2020-12-23,261514.63999999926,198526.41999999993,41795.18525610053,21193.034743898803
2020-12-24,0.0,198526.41999999993,67658.82526623465,-266185.24526623456
2020-12-25,0.0,161667.0285714285,20801.18047695594,-182468.20904838445
2020-12-26,0.0,50239.0057142856,-111542.93456672598,61303.928852440375
2020-12-27,0.0,12879.771428571426,-100977.26519854026,88097.49376996883
2020-12-28,0.0,12879.771428571426,43850.4095355246,-56730.18096409603
2020-12-29,90158.4,12879.771428571426,38414.599230450534,38864.02934097803
2020-12-30,0.0,12879.771428571426,41795.18525610053,-54674.95668467195
2020-12-31,0.0,12879.771428571426,67658.82526623465,-80538.59669480608
2021-01-01,0.0,119392.36285714286,20801.18047695594,-140193.5433340988
2021-01-02,0.0,116820.24857142857,-111542.93456672598,-5277.314004702595
2021-01-03,0.0,154228.70571428572,-100977.26519854026,-53251.44051574546
2021-01-04,745588.14,185175.16999999998,43850.4095355246,516562.56046447536
2021-01-05,72153.6,193859.44857142857,38414.599230450534,-160120.44780187908
2021-01-06,261859.19999999995,237464.70571428575,41795.18525610053,-17400.690970386328
2021-01-07,216625.24999999994,237464.70571428575,67658.82526623465,-88498.28098052046
2021-01-08,60789.95000000004,135452.3742857143,20801.18047695594,-95463.60476267019
2021-01-09,305236.8000000002,205903.41142857145,-111542.93456672598,210876.32313815475
2021-01-10,0.0,272473.6242857143,-100977.26519854026,-171496.35908717403
2021-01-11,31501.820000000003,263902.66142857145,43850.4095355246,-276251.25096409605
2021-01-12,565310.86,281351.7128571428,38414.599230450534,245544.54791240668
2021-01-13,727850.6899999998,237746.45571428564,41795.18525610053,448309.04902961367
2021-01-14,156628.50999999992,299267.17285714275,67658.82526623465,-210297.4881233775
2021-01-15,182933.30999999985,299957.0157142856,20801.18047695594,-137824.88619124168
2021-01-16,0.0,304947.0442857142,-111542.93456672598,-193404.10971898824
2021-01-17,430645.0199999998,275834.95142857137,-100977.26519854026,255787.33376996868
2021-01-18,36330.72,257104.7157142857,43850.4095355246,-264624.4052498103
2021-01-19,600241.0600000002,249846.21142857143,38414.599230450534,311980.2493409782
2021-01-20,524066.04000000015,249846.21142857143,41795.18525610053,232424.6433153282
2021-01-21,25516.859999999997,188325.49428571435,67658.82526623465,-230467.459551949
2021-01-22,132123.78,206143.26285714292,20801.18047695594,-94820.66333409886
2021-01-23,0.0,127624.22714285718,-111542.93456672598,-16081.292576131207
2021-01-24,0.0,168662.31428571438,-100977.26519854026,-67685.04908717412
2021-01-25,161055.10000000012,168501.14857142867,43850.4095355246,-51296.45810695315
2021-01-26,50607.810000000005,158859.23428571437,38414.599230450534,-146666.02351616492
2021-01-27,811332.6500000006,158859.23428571437,41795.18525610053,610678.2304581858
2021-01-28,24388.699999999993,158859.23428571437,67658.82526623465,-202129.35955194902
2021-01-29,64630.38,226930.07142857154,20801.18047695594,-183100.87190552749
2021-01-30,0.0,225437.93571428585,-111542.93456672598,-113895.00114755987
2021-01-31,0.0,161919.8428571429,-100977.26519854026,-60942.57765860265
2021-02-01,637550.9600000004,254077.85142857156,43850.4095355246,339622.69903590425
2021-02-02,40162.86,244844.94000000012,38414.599230450534,-243096.67923045065
2021-02-03,366706.0,244844.94000000012,41795.18525610053,80065.87474389936
2021-02-04,669494.7600000006,244844.94000000012,67658.82526623465,356990.99473376584
2021-02-05,0.0,275534.29000000015,20801.18047695594,-296335.4704769561
2021-02-06,0.0,287527.002857143,-111542.93456672598,-175984.06829041702
2021-02-07,0.0,280285.8057142858,-100977.26519854026,-179308.54051574555
2021-02-08,852376.4100000005,205523.9228571429,43850.4095355246,603002.0776073331
2021-02-09,124111.85,217051.13428571433,38414.599230450534,-131353.88351616485
2021-02-10,316017.6199999998,217051.13428571433,41795.18525610053,57171.30045818496
2021-02-11,146161.58000000002,217051.13428571433,67658.82526623465,-138548.37955194898
2021-02-12,80690.48,95283.07571428569,20801.18047695594,-35393.77619124163
2021-02-13,0.0,91573.67142857141,-111542.93456672598,19969.263138154565
2021-02-14,0.0,47740.34285714286,-100977.26519854026,53236.9223413974
2021-02-15,0.0,76844.91857142858,43850.4095355246,-120695.32810695318
2021-02-16,98146.02,150944.17857142855,38414.599230450534,-91212.75780187908
2021-02-17,9184.32,150944.17857142855,41795.18525610053,-183555.04382752907
2021-02-18,349893.61000000016,150944.17857142855,67658.82526623465,131290.60616233695
2021-02-19,599385.2999999997,194662.34857142856,20801.18047695594,383921.7709516152
2021-02-20,0.0,211291.53714285712,-111542.93456672598,-99748.60257613115
2021-02-21,0.0,265491.28571428574,-100977.26519854026,-164514.02051574548
2021-02-22,306027.1900000002,255364.47142857144,43850.4095355246,6812.309035904131
2021-02-23,214550.34,242904.45142857148,38414.599230450534,-66768.71065902202
2021-02-24,388582.56000000006,242904.45142857148,41795.18525610053,103882.92331532805
2021-02-25,279005.91000000015,242904.45142857148,67658.82526623465,-31557.366694805984
2021-02-26,512165.16000000015,273672.9642857144,20801.18047695594,217691.01523732982
2021-02-27,0.0,329559.27142857155,-111542.93456672598,-218016.33686184557
2021-02-28,0.0,319410.0485714287,-100977.26519854026,-218432.78337288843
2021-03-01,521406.7800000005,284410.8400000001,43850.4095355246,193145.5304644758
2021-03-02,605754.4900000002,295101.3342857144,38414.599230450534,272238.55648383533
2021-03-03,317538.0,295101.3342857144,41795.18525610053,-19358.5195418149
2021-03-04,34011.450000000004,295101.3342857144,67658.82526623465,-328748.709551949
2021-03-05,586998.6199999999,233265.25,20801.18047695594,332932.1895230439
2021-03-06,0.0,210109.1728571429,-111542.93456672598,-98566.23829041692
2021-03-07,0.0,211535.81000000006,-100977.26519854026,-110558.5448014598
2021-03-08,88554.18999999999,337611.54857142863,43850.4095355246,-292907.76810695324
2021-03-09,443661.9500000006,314605.1300000001,38414.599230450534,90642.22076954994
2021-03-10,327524.45999999996,314605.1300000001,41795.18525610053,-28875.855256100687
2021-03-11,916541.6200000002,314605.1300000001,67658.82526623465,534277.6647337654
2021-03-12,425953.69,345963.27142857155,20801.18047695594,59189.238094472516
2021-03-13,0.0,293836.1357142857,-111542.93456672598,-182293.20114755974
2021-03-14,0.0,332853.48714285716,-100977.26519854026,-231876.2219443169
2021-03-15,308061.17999999993,266448.4699999999,43850.4095355246,-2237.6995355245817
2021-03-16,78772.0,321223.24428571423,38414.599230450534,-280865.84351616475
2021-03-17,600645.92,321223.24428571423,41795.18525610053,237627.4904581853
2021-03-18,451706.49999999977,321223.24428571423,67658.82526623465,62824.43044805089
2021-03-19,809377.1100000002,331304.32428571425,20801.18047695594,457271.60523733
2021-03-20,0.0,328071.71142857143,-111542.93456672598,-216528.77686184546
2021-03-21,0.0,242265.1514285714,-100977.26519854026,-141287.88623003114
2021-03-22,378628.73999999993,185668.79714285716,43850.4095355246,149109.53332161816
2021-03-23,56143.710000000065,216001.17142857146,38414.599230450534,-198272.0606590219
2021-03-24,0.0,216001.17142857146,41795.18525610053,-257796.35668467198
2021-03-25,55532.02000000004,216001.17142857146,67658.82526623465,-228127.97669480607
2021-03-26,1021703.7300000003,232525.91857142863,20801.18047695594,768376.6309516157
2021-03-27,0.0,323157.61714285717,-111542.93456672598,-211614.6825761312
2021-03-28,0.0,343294.60857142863,-100977.26519854026,-242317.34337288837
2021-03-29,494301.97000000003,335361.4628571429,43850.4095355246,115090.09760733251
2021-03-30,690565.6000000001,189403.78714285715,38414.599230450534,462747.2136266924
2021-03-31,140958.94000000012,189403.78714285715,41795.18525610053,-90240.03239895756
2021-04-01,0.0,189403.78714285715,67658.82526623465,-257062.6124090918
2021-04-02,0.0,150479.46571428576,20801.18047695594,-171280.64619124169
2021-04-03,0.0,179380.68428571447,-111542.93456672598,-67837.74971898849
2021-04-04,0.0,219091.80428571446,-100977.26519854026,-118114.5390871742
2021-04-05,221831.72000000018,267349.2542857145,43850.4095355246,-89367.9438212389
2021-04-06,892874.130000001,270951.85714285733,38414.599230450534,583507.6736266932
2021-04-07,418936.77999999997,270951.85714285733,41795.18525610053,106189.73760104211
2021-04-08,337802.1499999999,270951.85714285733,67658.82526623465,-808.5324090920767
2021-04-09,25218.22,473729.3600000001,20801.18047695594,-469312.3204769561
2021-04-10,0.0,351968.8642857142,-111542.93456672598,-240425.92971898825
2021-04-11,0.0,382722.4514285713,-100977.26519854026,-281745.1862300311
2021-04-12,1641274.2399999998,373098.00571428565,43850.4095355246,1224325.8247501894
2021-04-13,40550.66,384884.0785714284,38414.599230450534,-382748.0178018789
2021-04-14,634211.8899999999,388827.977142857,41795.18525610053,203588.7276010424
2021-04-15,270431.0299999999,388827.977142857,67658.82526623465,-186055.7724090917
2021-04-16,107720.73000000001,247263.64285714284,20801.18047695594,-160344.09333409875
2021-04-17,27607.289999999994,387050.2557142857,-111542.93456672598,-247900.03114755976
2021-04-18,0.0,324710.39571428567,-100977.26519854026,-223733.1305157454
2021-04-19,650323.9,355064.5799999999,43850.4095355246,251408.9104644755
2021-04-20,1019056.9500000001,339675.9042857142,38414.599230450534,640966.4464838353
2021-04-21,197832.87000000002,335732.0057142856,41795.18525610053,-179694.3209703861
2021-04-22,482910.3199999995,335732.0057142856,67658.82526623465,79519.48901947924
2021-04-23,0.0,308385.6514285714,20801.18047695594,-329186.83190552733
2021-04-24,0.0,240211.08999999985,-111542.93456672598,-128668.15543327387
2021-04-25,0.0,234700.45714285702,-100977.26519854026,-133723.19194431676
2021-04-26,458899.4199999999,257287.43454081193,43850.4095355246,157761.5759236634
2021-04-27,541835.0199999999,244758.8747959137,38414.599230450534,258661.5459736357
2021-04-28,159258.44,232230.3150510136,41795.18525610053,-114767.06030711412
